PLOT	SPECIES	HEIGHT	STATUS	LIGHT	CONS	CONBA
81	SCHMOR	10	1	0.328	0	0
81	TABHET	10	1	0.328	0	0
81	PREMON	502	1	0.328	1	2829.145556
81	SAPLAU	13	0	0.328	1	0
81	PSYBRA	137	1	0.328	0	0
81	MATDOM	10	0	0.328	1	0
81	BYRSPI	10.5	0	0.328	4	4162.484602
81	BYRSPI	10	1	0.328	4	4162.484602
81	PREMON	24	0	0.328	1	2829.145556
81	BYRSPI	10	0	0.328	4	4162.484602
81	BYRSPI	10	0	0.328	4	4162.484602
81	PIPGLA	10	0	0.328	0	4.803181008
81	PALRIP	11.5	0	0.328	1	4.596307132
81	MATDOM	17	0	0.328	1	0
81	BYRSPI	10	0	0.328	4	4162.484602
81	ALCLAT	12	0	0.328	2	1023.538741
81	PALRIP	186.5	0	0.328	1	4.596307132
81	ALCLAT	12	0	0.328	2	1023.538741
81	ALCLAT	12.5	0	0.328	2	1023.538741
82	PSYDEF	121.5	1	0.538	1	0
82	PSYDEF	79	1	0.538	1	0
82	EUGSTA	99	1	0.538	2	73.82687758
82	SAPLAU	13	0	0.538	1	0
82	SAPLAU	11	0	0.538	1	0
82	EUGSTA	170	1	0.538	2	73.82687758
82	EUGSTA	27	1	0.538	2	73.82687758
82	SCHMOR	32.5	1	0.538	0	0
83	ALCLAT	22	0	0.34	0	0
83	IXOFER	10	1	0.34	27	47.26565417
83	PREMON	20	0	0.34	3	1579.529954
83	TABHET	11	0	0.34	3	440.3648962
83	IXOFER	15.5	0	0.34	27	47.26565417
83	TRIPAL	11	0	0.34	1	32.16990877
83	IXOFER	16	1	0.34	27	47.26565417
83	IXOFER	10	0	0.34	27	47.26565417
83	PREMON	64	1	0.34	3	1579.529954
83	PREMON	57	0	0.34	3	1579.529954
83	IXOFER	13	1	0.34	27	47.26565417
83	MATDOM	15	0	0.34	0	0
83	IXOFER	10.5	0	0.34	27	47.26565417
83	IXOFER	34	1	0.34	27	47.26565417
83	IXOFER	13.5	1	0.34	27	47.26565417
83	IXOFER	10.5	1	0.34	27	47.26565417
83	TABHET	10	0	0.34	3	440.3648962
83	PSYBER	22	0	0.34	0	45.17704484
83	IXOFER	12	0	0.34	27	47.26565417
83	HIRRUG	38	1	0.34	0	21.79629129
83	TABHET	10	0	0.34	3	440.3648962
83	IXOFER	18	1	0.34	27	47.26565417
83	IXOFER	15	0	0.34	27	47.26565417
83	IXOFER	16	0	0.34	27	47.26565417
83	IXOFER	14	1	0.34	27	47.26565417
83	IXOFER	12	0	0.34	27	47.26565417
83	IXOFER	10	0	0.34	27	47.26565417
83	IXOFER	10	1	0.34	27	47.26565417
83	IXOFER	10	1	0.34	27	47.26565417
83	PREMON	36	0	0.34	3	1579.529954
83	IXOFER	12	1	0.34	27	47.26565417
83	IXOFER	20	0	0.34	27	47.26565417
83	IXOFER	12	1	0.34	27	47.26565417
83	IXOFER	10	0	0.34	27	47.26565417
83	IXOFER	25	1	0.34	27	47.26565417
83	CECSCH	200	1	0.34	0	72.50803698
83	MICRAC	55	1	0.34	0	0
83	OCOLEU	42	1	0.34	0	27.65677531
83	IXOFER	11	0	0.34	27	47.26565417
83	IXOFER	13	0	0.34	27	47.26565417
83	IXOFER	14.5	0	0.34	27	47.26565417
83	IXOFER	13.5	1	0.34	27	47.26565417
83	TRIPAL	11	0	0.34	1	32.16990877
83	IXOFER	12	1	0.34	27	47.26565417
83	TABHET	12	0	0.34	3	440.3648962
83	SAPLAU	13	0	0.34	0	0.985203456
84	TRIPAL	11	0	0.569	20	274.7178262
84	TRIPAL	15	0	0.569	20	274.7178262
84	TRIPAL	12	1	0.569	20	274.7178262
84	TRIPAL	13	0	0.569	20	274.7178262
84	TRIPAL	18	0	0.569	20	274.7178262
84	TRIPAL	16	0	0.569	20	274.7178262
84	TRIPAL	15	0	0.569	20	274.7178262
84	INGLAU	33	1	0.569	1	2225.315269
84	SAPLAU	14	0	0.569	1	0
84	TRIPAL	11.5	1	0.569	20	274.7178262
84	TRIPAL	17.5	0	0.569	20	274.7178262
84	TRIPAL	10	0	0.569	20	274.7178262
84	TRIPAL	11	0	0.569	20	274.7178262
84	TRIPAL	10	0	0.569	20	274.7178262
84	TRIPAL	11	0	0.569	20	274.7178262
84	TRIPAL	10.5	0	0.569	20	274.7178262
84	TRIPAL	11.5	0	0.569	20	274.7178262
84	TRIPAL	11	0	0.569	20	274.7178262
84	TRIPAL	12	0	0.569	20	274.7178262
84	INGLAU	47	1	0.569	1	2225.315269
84	TRIPAL	10	1	0.569	20	274.7178262
84	TRIPAL	10	0	0.569	20	274.7178262
84	TRIPAL	10.5	0	0.569	20	274.7178262
84	SAPLAU	13	0	0.569	1	0
84	TRIPAL	13	0	0.569	20	274.7178262
84	GUAGUI	16	0	0.569	1	0
84	GUAGUI	21	0	0.569	1	0
85	PREMON	42	0	0.144	0	4469.347519
85	ROYBOR	28	0	0.144	4	1092.716611
85	ROYBOR	23	0	0.144	4	1092.716611
85	ROYBOR	17	0	0.144	4	1092.716611
85	ROYBOR	23	0	0.144	4	1092.716611
85	ROYBOR	22	0	0.144	4	1092.716611
86	TABHET	10	0	0.853	0	13.19979423
86	ALCLAT	14.5	0	0.853	0	794.8026781
86	PREMON	18.5	1	0.853	1	5019.463954
86	OCOSIN	16	0	0.853	2	0
86	MYRSPL	260	1	0.853	0	8.632703913
86	PSYBER	11	0	0.853	0	172.8211324
86	DENARB	10.5	0	0.853	0	0
86	OCOSIN	20	1	0.853	2	0
86	ROYBOR	24	0	0.853	0	0
86	GUAGUI	10	1	0.853	0	0
86	PREMON	26	0	0.853	1	5019.463954
86	OCOSIN	15.5	0	0.853	2	0
87	PREMON	26	0	0.846	7	5065.503995
87	PREMON	57.5	0	0.846	7	5065.503995
87	PREMON	24	0	0.846	7	5065.503995
87	PREMON	27	0	0.846	7	5065.503995
87	CASARB	64.5	1	0.846	1	65.42131082
87	TABHET	66	0	0.846	1	23.48097035
87	PREMON	26	0	0.846	7	5065.503995
87	PIPGLA	20	1	0.846	3	0
87	TABHET	30	1	0.846	1	23.48097035
87	PIPGLA	56	0	0.846	3	0
87	PIPGLA	64	1	0.846	3	0
87	CASARB	55	1	0.846	1	65.42131082
87	CASSYL	22	1	0.846	0	169.0207478
87	PREMON	21	0	0.846	7	5065.503995
87	PREMON	37	0	0.846	7	5065.503995
87	PREMON	56	1	0.846	7	5065.503995
87	PIPGLA	40.5	0	0.846	3	0
88	PREMON	64	1	0.497	1	6940.901291
88	PSYBER	15	0	0.497	1	64.74084185
88	OCOLEU	84	1	0.497	0	0
88	GUAGUI	17	1	0.497	0	0
88	PSYBER	32	0	0.497	1	64.74084185
88	PIPGLA	20	0	0.497	1	0
88	PIPGLA	39	0	0.497	1	0
88	PREMON	22	1	0.497	1	6940.901291
89	PREMON	22	0	0.485	15	5758.091657
89	PREMON	27	0	0.485	15	5758.091657
89	PREMON	22	0	0.485	15	5758.091657
89	PREMON	25.5	0	0.485	15	5758.091657
89	PREMON	14	0	0.485	15	5758.091657
89	PREMON	22	0	0.485	15	5758.091657
89	PREMON	24	0	0.485	15	5758.091657
89	PREMON	42	1	0.485	15	5758.091657
89	PREMON	25.4	0	0.485	15	5758.091657
89	PREMON	24	0	0.485	15	5758.091657
89	PREMON	23	1	0.485	15	5758.091657
89	PREMON	20	0	0.485	15	5758.091657
89	PREMON	26	1	0.485	15	5758.091657
89	PREMON	18	0	0.485	15	5758.091657
89	PREMON	24	0	0.485	15	5758.091657
89	OCOSIN	24	0	0.485	0	0
89	PREMON	150	1	0.485	15	5758.091657
90	PSYBER	156	1	0.863	9	189.8560259
90	PSYBER	221.5	0	0.863	9	189.8560259
90	PSYBER	20	0	0.863	9	189.8560259
90	PSYBER	13	0	0.863	9	189.8560259
90	PSYBER	63.5	1	0.863	9	189.8560259
90	PSYBER	68	1	0.863	9	189.8560259
90	MICPRA	220	1	0.863	0	5.728222965
90	GUAGUI	21	1	0.863	0	24.44355434
90	PSYBER	81	0	0.863	9	189.8560259
90	PSYBER	168	0	0.863	9	189.8560259
90	PSYBER	169	1	0.863	9	189.8560259
90	PSYBER	217	1	0.863	9	189.8560259
91	PSYBRA	110	1	0.852	4	197.65071
91	PSYBRA	53	1	0.852	4	197.65071
91	PSYBRA	54	1	0.852	4	197.65071
91	PREMON	30	0	0.852	1	2665.437163
91	OCOLEU	14	1	0.852	0	41.04192351
91	PSYBRA	122	1	0.852	4	197.65071
91	PSYBER	21	1	0.852	0	489.4182737
91	MYRSPL	41	1	0.852	0	11.89611182
91	PREMON	49	0	0.852	1	2665.437163
91	PSYBRA	79	1	0.852	4	197.65071
92	ALCLAT	16	0	0.857	0	15.9695794
92	OCOLEU	64	1	0.857	1	68.88742999
92	PSYBER	32	1	0.857	12	297.9594072
92	HOMRAC	29	0	0.857	0	1904.260679
92	PSYBER	22	0	0.857	12	297.9594072
92	PSYBER	43	0	0.857	12	297.9594072
92	PSYBER	53	0	0.857	12	297.9594072
92	PSYBER	52	0	0.857	12	297.9594072
92	PSYBER	43	0	0.857	12	297.9594072
92	GUAGUI	16	1	0.857	5	0.865901475
92	PREMON	69	0	0.857	33	4710.276259
92	PSYBER	18	0	0.857	12	297.9594072
92	OCOLEU	39	1	0.857	1	68.88742999
92	PREMON	18.5	0	0.857	33	4710.276259
92	PREMON	31	0	0.857	33	4710.276259
92	PREMON	44	0	0.857	33	4710.276259
92	PREMON	38	0	0.857	33	4710.276259
92	PREMON	14	0	0.857	33	4710.276259
92	GUAGUI	11	0	0.857	5	0.865901475
92	PREMON	26.5	0	0.857	33	4710.276259
92	PREMON	15.5	0	0.857	33	4710.276259
92	PREMON	19	0	0.857	33	4710.276259
92	PREMON	33	1	0.857	33	4710.276259
92	PREMON	16	0	0.857	33	4710.276259
92	PREMON	22	0	0.857	33	4710.276259
92	PREMON	25	0	0.857	33	4710.276259
92	PSYBER	14	0	0.857	12	297.9594072
92	PREMON	26	0	0.857	33	4710.276259
92	PREMON	14.5	0	0.857	33	4710.276259
92	PREMON	23	0	0.857	33	4710.276259
92	GUAGUI	13	0	0.857	5	0.865901475
92	PREMON	28	0	0.857	33	4710.276259
92	PREMON	26	0	0.857	33	4710.276259
92	PREMON	13	0	0.857	33	4710.276259
92	GUAGUI	10.5	0	0.857	5	0.865901475
92	PREMON	22	0	0.857	33	4710.276259
92	PREMON	28	0	0.857	33	4710.276259
92	PREMON	21.5	0	0.857	33	4710.276259
92	PREMON	28	0	0.857	33	4710.276259
92	PREMON	24	0	0.857	33	4710.276259
92	PREMON	19.5	0	0.857	33	4710.276259
92	GUAGUI	10	0	0.857	5	0.865901475
92	PREMON	18	0	0.857	33	4710.276259
92	PREMON	21.5	0	0.857	33	4710.276259
92	PREMON	16	0	0.857	33	4710.276259
92	PREMON	12	0	0.857	33	4710.276259
92	PREMON	16	0	0.857	33	4710.276259
92	PREMON	24.5	0	0.857	33	4710.276259
92	PREMON	20	0	0.857	33	4710.276259
92	PREMON	14.5	0	0.857	33	4710.276259
92	PSYBER	10	0	0.857	12	297.9594072
92	PSYBER	50	0	0.857	12	297.9594072
92	PSYBER	54	0	0.857	12	297.9594072
92	PREMON	27	0	0.857	33	4710.276259
92	GUAGUI	19	0	0.857	5	0.865901475
92	PSYBER	62	1	0.857	12	297.9594072
92	PSYBER	109	1	0.857	12	297.9594072
93	PREMON	11	0	0.885	6	4481.898181
93	GUAGUI	13	0	0.885	1	899.1292367
93	PREMON	13	0	0.885	6	4481.898181
93	PREMON	27	0	0.885	6	4481.898181
93	PREMON	33	0	0.885	6	4481.898181
93	PREMON	24	0	0.885	6	4481.898181
93	PREMON	35	0	0.885	6	4481.898181
93	PREMON	43	0	0.885	6	4481.898181
93	GUAGUI	17	0	0.885	1	899.1292367
93	MATDOM	10	0	0.885	0	304.8051732
94	PSYBER	140	1	0.561	4	336.5207292
94	MYRSPL	111	1	0.561	0	51.56618036
94	SCHMOR	74.5	1	0.561	3	59.81466749
94	MICRAC	46	1	0.561	0	3.556204344
94	CASARB	21	1	0.561	0	459.104575
94	SCHMOR	63	1	0.561	3	59.81466749
94	PREMON	100	1	0.561	0	2167.856011
94	PSYBER	31	1	0.561	4	336.5207292
94	GUAGUI	19	1	0.561	0	1952.072421
94	SCHMOR	40.5	1	0.561	3	59.81466749
94	PSYBER	48.5	1	0.561	4	336.5207292
94	PSYBER	80	1	0.561	4	336.5207292
94	PSYBER	50	1	0.561	4	336.5207292
94	OCOSIN	53	1	0.561	0	0
94	SCHMOR	24	0	0.561	3	59.81466749
95	PSYBER	28	0	0.495	12	648.0574715
95	GUAGUI	70	1	0.495	6	0
95	PSYBER	71	0	0.495	12	648.0574715
95	MANBID	14	1	0.495	0	2671.567039
95	PSYBER	131	1	0.495	12	648.0574715
95	GUAGUI	14	0	0.495	6	0
95	PIPGLA	16.5	0	0.495	5	1.815290775
95	PIPGLA	43	1	0.495	5	1.815290775
95	PSYBER	126	1	0.495	12	648.0574715
95	GUAGUI	21.5	1	0.495	6	0
95	PALRIP	17.5	0	0.495	3	11.70942268
95	TABHET	16	1	0.495	0	85.84786771
95	PIPGLA	26	1	0.495	5	1.815290775
95	PSYBER	42	1	0.495	12	648.0574715
95	GUAGUI	15	1	0.495	6	0
95	PIPGLA	52	1	0.495	5	1.815290775
95	PSYBER	38	0	0.495	12	648.0574715
95	PSYBER	18.5	0	0.495	12	648.0574715
95	TRIPAL	52	1	0.495	0	24.28451121
95	PSYBER	74	1	0.495	12	648.0574715
95	PSYBER	65.6	1	0.495	12	648.0574715
95	SCHMOR	70	0	0.495	2	1055.997126
95	DACEXC	25	0	0.495	0	0
95	ALCLAT	86	0	0.495	0	0
95	PSYBER	125.5	1	0.495	12	648.0574715
95	PALRIP	15	0	0.495	3	11.70942268
95	PIPGLA	45	1	0.495	5	1.815290775
95	PIPGLA	20	0	0.495	5	1.815290775
95	INGLAU	79	1	0.495	0	102.0167812
95	PREMON	62	0	0.495	0	2820.5533
95	SCHMOR	68	1	0.495	2	1055.997126
95	GUAGUI	46	1	0.495	6	0
95	ALCFLO	23	0	0.495	0	4.521144528
95	BYRSPI	23	0	0.495	0	0
95	OCOSIN	14	1	0.495	1	0
95	PSYBER	35	1	0.495	12	648.0574715
95	SCHMOR	12	0	0.495	2	1055.997126
95	OCOSIN	16	0	0.495	1	0
95	PALRIP	21	0	0.495	3	11.70942268
95	CASARB	18	1	0.495	0	192.0435169
95	SAPLAU	11.5	0	0.495	0	0
95	PSYBER	12	0	0.495	12	648.0574715
95	PALRIP	68	0	0.495	3	11.70942268
95	GUAGUI	10	0	0.495	6	0
95	GUAGUI	27	1	0.495	6	0
95	PSYBER	11	0	0.495	12	648.0574715
96	INGLAU	80.5	1	0.366	14	901.418044
96	BYRSPI	70	1	0.366	4	18.2528104
96	MICPRA	15	1	0.366	0	4.016054969
96	CASARB	10	0	0.366	1	1013.296991
96	PSYBRA	15.5	1	0.366	1	269.3493156
96	GUAGUI	15	0	0.366	7	5.313140036
96	OCOLEU	12	1	0.366	1	113.7495302
96	PREMON	28.5	0	0.366	0	4352.252507
96	INGLAU	80	1	0.366	14	901.418044
96	INGLAU	21.5	0	0.366	14	901.418044
96	INGLAU	70	1	0.366	14	901.418044
96	BYRSPI	45.5	1	0.366	4	18.2528104
96	INGLAU	16.5	0	0.366	14	901.418044
96	INGLAU	11.5	0	0.366	14	901.418044
96	OCOLEU	117	1	0.366	1	113.7495302
96	INGLAU	31	0	0.366	14	901.418044
96	GUAGUI	12.5	0	0.366	7	5.313140036
96	PSYBRA	28	0	0.366	1	269.3493156
96	INGVER	11	0	0.366	0	0
96	PIPGLA	24.5	0	0.366	2	0.817128249
96	PIPGLA	27	0	0.366	2	0.817128249
96	INGLAU	34	0	0.366	14	901.418044
96	BYRSPI	59	1	0.366	4	18.2528104
96	INGLAU	28	0	0.366	14	901.418044
96	INGLAU	20.5	0	0.366	14	901.418044
96	GUAGUI	19	0	0.366	7	5.313140036
96	INGLAU	21.5	1	0.366	14	901.418044
96	BYRSPI	56	1	0.366	4	18.2528104
96	PIPGLA	10.5	0	0.366	2	0.817128249
96	ALCLAT	31	0	0.366	1	572.2971007
96	CASARB	40	1	0.366	1	1013.296991
96	GUAGUI	21	0	0.366	7	5.313140036
96	GUAGUI	10.5	0	0.366	7	5.313140036
96	CORBOR	10	1	0.366	0	34.92673487
96	INGLAU	20	1	0.366	14	901.418044
96	PSYBER	52	1	0.366	5	507.424312
96	TABHET	22.5	1	0.366	6	712.7174174
96	GUAGUI	11	0	0.366	7	5.313140036
96	PSYBER	36	1	0.366	5	507.424312
96	PSYBER	11	0	0.366	5	507.424312
96	PALRIP	14	0	0.366	2	61.0747603
96	INGLAU	12	1	0.366	14	901.418044
96	TABHET	20	1	0.366	6	712.7174174
96	PSYBER	54	0	0.366	5	507.424312
96	BYRSPI	17.5	1	0.366	4	18.2528104
96	PSYBER	82	0	0.366	5	507.424312
96	GUAGUI	18	0	0.366	7	5.313140036
96	SAPLAU	12	0	0.366	0	0
96	INGLAU	19.5	1	0.366	14	901.418044
96	PSYBER	79	1	0.366	5	507.424312
96	INGLAU	13.5	0	0.366	14	901.418044
96	GUAGUI	10.5	0	0.366	7	5.313140036
96	PALRIP	42	0	0.366	2	61.0747603
96	TABHET	10	0	0.366	6	712.7174174
96	ALCLAT	41	0	0.366	1	572.2971007
96	PALRIP	12	0	0.366	2	61.0747603
96	CLIERO	67.5	0	0.366	1	0
96	CLIERO	15	0	0.366	1	0
96	TABHET	12	1	0.366	6	712.7174174
96	TABHET	18	1	0.366	6	712.7174174
96	TABHET	41.5	1	0.366	6	712.7174174
96	TABHET	13	1	0.366	6	712.7174174
97	PIPGLA	21	0	0.533	6	10.4413188
97	PREMON	26	0	0.533	13	2917.298646
97	PREMON	17	0	0.533	13	2917.298646
97	PREMON	32	1	0.533	13	2917.298646
97	PREMON	28	0	0.533	13	2917.298646
97	PREMON	28	0	0.533	13	2917.298646
97	PREMON	30	0	0.533	13	2917.298646
97	CASARB	26	1	0.533	1	964.6693783
97	PSYBRA	17	0	0.533	2	268.6093135
97	PSYBRA	46	0	0.533	2	268.6093135
97	PSYBRA	40	0	0.533	2	268.6093135
97	PIPGLA	58	0	0.533	6	10.4413188
97	PIPGLA	47	1	0.533	6	10.4413188
97	PREMON	26	0	0.533	13	2917.298646
97	PIPGLA	10.5	0	0.533	6	10.4413188
97	PREMON	18	0	0.533	13	2917.298646
97	PREMON	27	0	0.533	13	2917.298646
97	ALCLAT	16	0	0.533	0	49.45675797
97	CASSYL	56	1	0.533	0	15.34016131
97	PREMON	53	1	0.533	13	2917.298646
97	PIPGLA	36	0	0.533	6	10.4413188
97	TABHET	11	1	0.533	0	5.939573611
97	CASARB	17	1	0.533	1	964.6693783
97	PALRIP	12	0	0.533	0	25.9728031
97	PIPGLA	38.5	1	0.533	6	10.4413188
97	PIPGLA	22	0	0.533	6	10.4413188
97	PREMON	48	1	0.533	13	2917.298646
97	PREMON	49	1	0.533	13	2917.298646
97	PREMON	76	1	0.533	13	2917.298646
97	PREMON	32	1	0.533	13	2917.298646
98	GUAGUI	16	1	0.617	6	0
98	PSYBRA	92	1	0.617	13	130.2644115
98	TABHET	10	1	0.617	12	1726.433733
98	TABHET	14	0	0.617	12	1726.433733
98	PIPGLA	10.5	0	0.617	1	0
98	PALRIP	29	0	0.617	2	47.60612428
98	GUAGUI	22	1	0.617	6	0
98	PIPGLA	31	0	0.617	1	0
98	GUAGUI	93	1	0.617	6	0
98	TABHET	13	0	0.617	12	1726.433733
98	TABHET	15	0	0.617	12	1726.433733
98	PSYBRA	63	1	0.617	13	130.2644115
98	MYRSPL	18	1	0.617	0	28.66703296
98	PSYBRA	21	0	0.617	13	130.2644115
98	GUAGUI	17	0	0.617	6	0
98	TABHET	26	0	0.617	12	1726.433733
98	TABHET	18	1	0.617	12	1726.433733
98	TABHET	15	0	0.617	12	1726.433733
98	TABHET	10.5	0	0.617	12	1726.433733
98	OCOSIN	40	1	0.617	3	0
98	GUAGUI	15	1	0.617	6	0
98	OCOSIN	16	1	0.617	3	0
98	GUAGUI	15	1	0.617	6	0
98	PSYBRA	107	1	0.617	13	130.2644115
98	PSYBRA	92	0	0.617	13	130.2644115
98	PSYBRA	85	1	0.617	13	130.2644115
98	PSYBRA	103	1	0.617	13	130.2644115
98	PSYBRA	134	1	0.617	13	130.2644115
98	PSYBRA	35	1	0.617	13	130.2644115
98	PALRIP	27.5	0	0.617	2	47.60612428
98	ALCFLO	30	0	0.617	2	7.942260388
98	HOMRAC	20	1	0.617	3	913.2688384
98	PSYBRA	74	1	0.617	13	130.2644115
98	PSYBRA	45	1	0.617	13	130.2644115
98	HOMRAC	15	1	0.617	3	913.2688384
98	ALCLAT	38	0	0.617	1	3.570498591
98	SCHMOR	84	1	0.617	2	1116.219337
98	PSYBRA	18	1	0.617	13	130.2644115
98	TABHET	12	0	0.617	12	1726.433733
98	OCOSIN	48	1	0.617	3	0
98	TABHET	20	1	0.617	12	1726.433733
98	PREMON	17	0	0.617	5	2813.500425
98	PSYBRA	64	1	0.617	13	130.2644115
98	PREMON	36	1	0.617	5	2813.500425
98	PALRIP	20	0	0.617	2	47.60612428
98	PREMON	19	1	0.617	5	2813.500425
98	MICPRA	187	1	0.617	0	46.52926485
98	SCHMOR	11	0	0.617	2	1116.219337
98	TABHET	14	0	0.617	12	1726.433733
98	TRIPAL	13	1	0.617	0	51.5299735
98	PREMON	28	1	0.617	5	2813.500425
98	GUAGUI	12	0	0.617	6	0
98	PREMON	30	1	0.617	5	2813.500425
98	PREMON	13	1	0.617	5	2813.500425
98	ROYBOR	25	0	0.617	0	865.6972716
98	TABHET	13	1	0.617	12	1726.433733
98	SCHMOR	28	0	0.617	2	1116.219337
98	OCOSIN	12	1	0.617	3	0
98	ALCFLO	14.5	1	0.617	2	7.942260388
98	HOMRAC	12.5	1	0.617	3	913.2688384
98	HOMRAC	10	1	0.617	3	913.2688384
98	ALCFLO	12	0	0.617	2	7.942260388
98	OCOLEU	16	1	0.617	0	3.54505169
98	TABHET	18	0	0.617	12	1726.433733
98	ALCLAT	52	0	0.617	1	3.570498591
98	PSYBRA	10	1	0.617	13	130.2644115
99	TABHET	10.5	1	0.285	5	865.1251876
99	TABHET	12.5	1	0.285	5	865.1251876
99	TABHET	10	1	0.285	5	865.1251876
99	TABHET	10	1	0.285	5	865.1251876
99	TABHET	10	0	0.285	5	865.1251876
99	PSYBER	20	1	0.285	4	213.4369775
99	PSYBER	10	1	0.285	4	213.4369775
99	GUAGUI	10	0	0.285	0	0
99	PSYBER	12	0	0.285	4	213.4369775
99	TRIPAL	32	1	0.285	0	51.5299735
99	PSYBER	44	0	0.285	4	213.4369775
99	EUGSTA	23	1	0.285	0	0
99	PSYBER	14	0	0.285	4	213.4369775
99	SCHMOR	28	0	0.285	1	817.6552514
99	ALCLAT	25	0	0.285	0	14.25309171
99	ROYBOR	36	0	0.285	0	865.6972716
99	SCHMOR	10	0	0.285	1	817.6552514
99	PREMON	30	1	0.285	0	1680.830609
99	TABHET	10	0	0.285	5	865.1251876
99	OCOLEU	20	1	0.285	0	0
99	MANBID	12	0	0.285	0	7075.116491
100	SCHMOR	173	0	0.582	6	152.5155269
100	TABHET	21	1	0.582	3	2367.048693
100	PSYBER	89	0	0.582	8	638.5909889
100	PSYBER	43	0	0.582	8	638.5909889
100	OCOSIN	40	0	0.582	1	0
100	TABHET	10	1	0.582	3	2367.048693
100	ALCLAT	56	1	0.582	0	0
100	CASARB	18	1	0.582	1	702.2797899
100	PSYBER	178	1	0.582	8	638.5909889
100	CASARB	14.5	1	0.582	1	702.2797899
100	INGLAU	58	1	0.582	1	188.4283291
100	PSYBER	190	1	0.582	8	638.5909889
100	PIPGLA	135	0	0.582	2	2.949091564
100	MYRSPL	29	0	0.582	0	17.72054606
100	LAEPRO	20	0	0.582	0	0
100	PALRIP	66	0	0.582	0	0
100	PSYBER	111.5	1	0.582	8	638.5909889
100	PSYBRA	46	0	0.582	0	108.6082352
100	SCHMOR	35	0	0.582	6	152.5155269
100	PSYBER	23	0	0.582	8	638.5909889
100	PIPGLA	123	0	0.582	2	2.949091564
100	OCOSIN	26	1	0.582	1	0
100	PIPGLA	123	0	0.582	2	2.949091564
100	TABHET	43	1	0.582	3	2367.048693
100	GUAGUI	20	1	0.582	1	1.093588403
100	SCHMOR	54.5	0	0.582	6	152.5155269
100	PSYBER	165	1	0.582	8	638.5909889
100	SCHMOR	68	0	0.582	6	152.5155269
100	PSYBER	16.5	0	0.582	8	638.5909889
100	GUAGUI	30	1	0.582	1	1.093588403
100	CORSUL	49	0	0.582	0	0
100	SCHMOR	48	0	0.582	6	152.5155269
100	INGLAU	31	1	0.582	1	188.4283291
100	TABHET	45	0	0.582	3	2367.048693
100	PSYBER	144	1	0.582	8	638.5909889
100	SCHMOR	132	1	0.582	6	152.5155269
100	SCHMOR	103	0	0.582	6	152.5155269
101	PREMON	50	1	0.152	4	3155.957586
101	SLOBER	14	1	0.152	0	386.8617669
101	GUAGUI	30	1	0.152	0	0
101	TRIPAL	14	1	0.152	0	85.27853258
101	PREMON	40.5	1	0.152	4	3155.957586
101	INGLAU	16	0	0.152	4	829.8518565
101	ALCLAT	14.5	0	0.152	1	967.6183913
101	PREMON	19	0	0.152	4	3155.957586
101	INGLAU	23	0	0.152	4	829.8518565
101	ROYBOR	37	0	0.152	0	0
101	PREMON	36	1	0.152	4	3155.957586
101	INGLAU	29	1	0.152	4	829.8518565
101	PREMON	32	1	0.152	4	3155.957586
101	INGLAU	12.5	0	0.152	4	829.8518565
101	PIPGLA	39	0	0.152	0	0
101	SAPLAU	20	0	0.152	0	0
101	DACEXC	26.5	1	0.152	0	6427.855649
101	PSYBER	12.5	1	0.152	0	12.93158076
101	ORMKRU	17.8	0	0.152	0	763.3221918
101	ALCLAT	17.5	0	0.152	1	967.6183913
101	INGLAU	25	1	0.152	4	829.8518565
102	PREMON	27	0	0.21	4	3629.552679
102	TABHET	10	1	0.21	1	4.523893421
102	PREMON	22	0	0.21	4	3629.552679
102	OCOLEU	39	1	0.21	1	0
102	TABHET	66	1	0.21	1	4.523893421
102	CROPOE	15	0	0.21	0	0
102	PREMON	300	1	0.21	4	3629.552679
102	PREMON	33	1	0.21	4	3629.552679
102	GONSPI	100	1	0.21	2	0
102	GONSPI	17	1	0.21	2	0
102	GONSPI	20	1	0.21	2	0
102	PREMON	20	0	0.21	4	3629.552679
102	INGLAU	25	1	0.21	0	1086.12712
102	CASSYL	240	1	0.21	0	298.982781
102	OCOLEU	36	1	0.21	1	0
103	PSYBER	31	1	0.167	1	53.0362101
103	PSYBER	13	0	0.167	1	53.0362101
103	OCOLEU	45	1	0.167	0	30.2064919
103	INGLAU	30	1	0.167	0	5.30693539
104	ALCFLO	15.4	0	0.331	1	0
104	CASSYL	30	1	0.331	0	98.17084343
104	GUAGUI	10.2	1	0.331	1	0
104	OCOLEU	43	0	0.331	0	0
104	MATDOM	11	0	0.331	1	872.6873153
104	SLOBER	19.5	0	0.331	0	325.5982754
104	MATDOM	11.2	0	0.331	1	872.6873153
104	SAPLAU	21	0	0.331	5	0
104	LAEPRO	10	0	0.331	0	0
104	PSYBER	25	1	0.331	7	24.07009751
104	DACEXC	30	0	0.331	0	1952.005033
104	CASARB	15	1	0.331	0	0
104	SAPLAU	20	1	0.331	5	0
104	PSYBER	14	0	0.331	7	24.07009751
104	BYRSPI	15	0	0.331	0	0
104	GUAGUI	10.5	1	0.331	1	0
104	SCHMOR	11	1	0.331	2	0
104	CECSCH	15	0	0.331	0	0
104	SAPLAU	26	1	0.331	5	0
104	ALCFLO	24	0	0.331	1	0
104	SCHMOR	16	0	0.331	2	0
104	PSYBER	30	1	0.331	7	24.07009751
